"Nsat" "Rcore" "Rsat" "gap" "satellite" "wavelength" "total_absorption" "sat_absorption"
50 20 2 1 "Ag" 674 92.6031905242328 5.27062180474224
50 20 2 1 "Ag" 676 89.6456642080294 5.16189050078673
50 20 2 1 "Ag" 678 86.8389327559768 5.05689847618364
50 20 2 1 "Ag" 680 84.1733962864243 4.95546737196067
50 20 2 1 "Ag" 682 81.6401655476358 4.85742951660771
50 20 2 1 "Ag" 684 79.2310026371212 4.76262716963572
50 20 2 1 "Ag" 686 76.9382671826722 4.67091182574491
50 20 2 1 "Ag" 688 74.7548674382623 4.58214357428283
50 20 2 1 "Ag" 690 72.6742158066029 4.49619050916944
50 20 2 1 "Ag" 692 70.690188352136 4.41292818491495
50 20 2 1 "Ag" 694 68.7970879144054 4.33223911476158
50 20 2 1 "Ag" 696 66.9896104726969 4.25401230734565
50 20 2 1 "Ag" 698 65.2628144492844 4.17814283861117
50 20 2 1 "Ag" 700 63.6120926709589 4.10453145600063
50 20 2 1 "Ag" 702 62.0331467373628 4.03308421222433
50 20 2 1 "Ag" 704 60.5219635702862 3.96371212614946
50 20 2 1 "Ag" 706 59.0747939409672 3.89633086857632
50 20 2 1 "Ag" 708 57.6881327928382 3.83086047086389
50 20 2 1 "Ag" 710 56.3587011953546 3.76722505455315
50 20 2 1 "Ag" 712 55.0834297808337 3.70535258029628
50 20 2 1 "Ag" 714 53.8594435307569 3.64517461455154
50 20 2 1 "Ag" 716 52.6840477910228 3.58662611263506
50 20 2 1 "Ag" 718 51.5547154072856 3.52964521684657
50 20 2 1 "Ag" 720 50.4690748819668 3.47417306849206
50 20 2 1 "Ag" 722 49.4248994639051 3.42015363273152
50 20 2 1 "Ag" 724 48.4200970900197 3.36753353526678
50 20 2 1 "Ag" 726 47.4527011059267 3.31626190997034
50 20 2 1 "Ag" 728 46.5208616992501 3.26629025663023
50 20 2 1 "Ag" 730 45.6228379854842 3.21757230805391
50 20 2 1 "Ag" 732 44.7569906917824 3.17006390583705
50 20 2 1 "Ag" 734 43.9217753890144 3.12372288416107
50 20 2 1 "Ag" 736 43.1157362269042 3.0785089610319
50 20 2 1 "Ag" 738 42.3375001311356 3.03438363642319
50 20 2 1 "Ag" 740 41.585771424941 2.99131009682803
50 20 2 1 "Ag" 742 40.8593268410071 2.94925312576269
50 20 2 1 "Ag" 744 40.1570108925284 2.90817901980302
50 20 2 1 "Ag" 746 39.4777315749371 2.86805550976611
50 20 2 1 "Ag" 748 38.8204563723097 2.82885168667901
50 20 2 1 "Ag" 750 38.1842085446546 2.79053793220667
100 20 2 1 "Ag" 350 1403.30579028804 174.529721756027
100 20 2 1 "Ag" 352 1364.87096807268 195.546842040268
100 20 2 1 "Ag" 354 1326.01373934468 220.112365832968
100 20 2 1 "Ag" 356 1287.58247802259 248.969938133086
100 20 2 1 "Ag" 358 1250.92168134987 283.037903459051
100 20 2 1 "Ag" 360 1218.09075017116 323.448067296938
100 20 2 1 "Ag" 362 1192.16723717666 371.587683636423
100 20 2 1 "Ag" 364 1177.65486593867 429.139125405063
100 20 2 1 "Ag" 366 1181.00495302367 498.105125018521
100 20 2 1 "Ag" 368 1211.21944304991 580.795057978327
100 20 2 1 "Ag" 370 1280.39590990635 679.727040835337
100 20 2 1 "Ag" 372 1403.8769080225 797.40548780444
100 20 2 1 "Ag" 374 1599.68065124038 936.103670717611
100 20 2 1 "Ag" 376 1887.08973015609 1097.7830714508
100 20 2 1 "Ag" 378 2282.85919578674 1283.71963224922
100 20 2 1 "Ag" 380 2794.24431083049 1494.21364234428
100 20 2 1 "Ag" 382 3410.53593260182 1728.6720381765
100 20 2 1 "Ag" 384 4093.64938858544 1984.45129361282
100 20 2 1 "Ag" 386 4767.82924609857 2251.9077104389
100 20 2 1 "Ag" 388 5314.95925378136 2506.38387422098
